Date,Close,Open,High,Low,Volume,Change
02-05-2025,24346.70,24311.90,24589.15,24238.50,421.11M,+0.05%
30-04-2025,24334.20,24342.05,24396.15,24198.75,424.45M,-0.01%
29-04-2025,24335.95,24370.70,24457.65,24290.75,357.56M,+0.03%
28-04-2025,24328.50,24070.25,24355.10,24054.05,320.47M,+1.20%
25-04-2025,24039.35,24289.00,24365.45,23847.85,387.74M,-0.86%
24-04-2025,24246.70,24277.90,24347.85,24216.15,358.77M,-0.34%
23-04-2025,24328.95,24357.60,24359.30,24119.95,415.04M,+0.67%
22-04-2025,24167.25,24185.40,24242.60,24072.00,440.94M,+0.17%
21-04-2025,24125.55,23949.15,24189.55,23903.65,406.15M,+1.15%
17-04-2025,23851.65,23401.85,23872.35,23298.55,505.33M,+1.77%
16-04-2025,23437.20,23344.10,23452.20,23273.05,348.42M,+0.47%
15-04-2025,23328.55,23368.35,23368.35,23207.00,388.32M,+2.19%
11-04-2025,22828.55,22695.40,22923.90,22695.40,402.16M,+1.92%
09-04-2025,22399.15,22460.30,22468.70,22353.25,383.82M,-0.61%
08-04-2025,22535.85,22446.75,22697.20,22270.85,468.25M,+1.69%
07-04-2025,22161.60,21758.40,22254.00,21743.65,647.11M,-3.24%
04-04-2025,22904.45,23190.40,23214.70,22857.45,466.78M,-1.49%
03-04-2025,23250.10,23150.30,23306.50,23145.80,283.20M,-0.35%
02-04-2025,23332.35,23192.60,23350.00,23158.45,340.97M,+0.72%
01-04-2025,23165.70,23341.10,23565.15,23136.40,314.31M,-1.50%
28-03-2025,23519.35,23600.40,23649.20,23450.20,295.36M,-0.31%
27-03-2025,23591.95,23433.95,23646.45,23412.20,510.30M,+0.45%
26-03-2025,23486.85,23700.95,23736.50,23451.70,278.59M,-0.77%
25-03-2025,23668.65,23751.50,23869.60,23601.40,338.22M,+0.04%
24-03-2025,23658.35,23515.40,23708.75,23433.50,311.90M,+1.32%
21-03-2025,23350.40,23168.25,23402.70,23132.80,540.97M,+0.69%
20-03-2025,23190.65,23036.60,23216.70,22973.95,313.73M,+1.24%
19-03-2025,22907.60,22874.95,22940.70,22807.95,323.99M,+0.32%
18-03-2025,22834.30,22662.25,22857.80,22599.20,272.58M,+1.45%
17-03-2025,22508.75,22353.15,22577.00,22353.15,251.10M,+0.50%
13-03-2025,22397.20,22541.50,22558.05,22377.35,287.54M,-0.33%
12-03-2025,22470.50,22536.35,22577.40,22329.55,369.74M,-0.12%
11-03-2025,22497.90,22345.95,22522.10,22314.70,347.92M,+0.17%
10-03-2025,22460.30,22521.85,22676.75,22429.05,293.86M,-0.41%
07-03-2025,22552.50,22508.65,22633.80,22464.75,289.77M,+0.03%
06-03-2025,22544.70,22476.35,22556.45,22245.85,372.08M,+0.93%
05-03-2025,22337.30,22073.05,22394.90,22067.80,305.94M,+1.15%
04-03-2025,22082.65,21974.45,22105.05,21964.60,253.26M,-0.17%
03-03-2025,22119.30,22194.55,22261.55,22004.70,282.40M,-0.02%
28-02-2025,22124.70,22433.40,22450.35,22104.85,551.29M,-1.86%
27-02-2025,22545.05,22568.95,22613.30,22508.40,289.23M,-0.01%
25-02-2025,22547.55,22516.45,22625.30,22513.90,250.28M,-0.03%
24-02-2025,22553.35,22609.35,22668.05,22518.80,214.32M,-1.06%
21-02-2025,22795.90,22857.20,22921.00,22720.30,242.75M,-0.51%
20-02-2025,22913.15,22821.10,22923.85,22812.75,240.84M,-0.09%
19-02-2025,22932.90,22847.25,23049.95,22814.85,207.00M,-0.05%
18-02-2025,22945.30,22963.65,22992.50,22801.50,210.62M,-0.06%
17-02-2025,22959.50,22809.90,22974.20,22725.45,207.39M,+0.13%
14-02-2025,22929.25,23096.45,23133.70,22774.85,254.48M,-0.44%
13-02-2025,23031.40,23055.75,23235.50,22992.20,265.71M,-0.06%
12-02-2025,23045.25,23050.80,23144.70,22798.35,279.66M,-0.12%
11-02-2025,23071.80,23383.55,23390.05,22986.65,267.97M,-1.32%
10-02-2025,23381.60,23543.80,23568.60,23316.30,234.20M,-0.76%
07-02-2025,23559.95,23649.50,23694.50,23443.20,368.09M,-0.18%
06-02-2025,23603.35,23761.95,23773.55,23556.25,306.98M,-0.39%
05-02-2025,23696.30,23801.75,23807.30,23680.45,267.01M,-0.18%
04-02-2025,23739.25,23509.90,23762.75,23423.15,376.74M,+1.62%
03-02-2025,23361.05,23319.35,23381.60,23222.00,329.67M,-0.52%
01-02-2025,23482.15,23528.60,23632.45,23318.30,281.01M,-0.11%
31-01-2025,23508.40,23296.75,23546.80,23277.40,304.86M,+1.11%
30-01-2025,23249.50,23169.50,23322.05,23139.20,361.93M,+0.37%
29-01-2025,23163.10,23026.75,23183.35,22976.50,226.31M,+0.90%
28-01-2025,22957.25,22960.45,23137.95,22857.65,361.87M,+0.56%
27-01-2025,22829.15,22940.15,23007.45,22786.90,257.37M,-1.14%
24-01-2025,23092.20,23183.90,23347.30,23050.00,264.34M,-0.49%
23-01-2025,23205.35,23128.30,23270.80,23090.65,275.56M,+0.22%
22-01-2025,23155.35,23099.15,23169.55,22981.30,275.95M,+0.57%
21-01-2025,23024.65,23421.65,23426.30,22976.85,312.87M,-1.37%
20-01-2025,23344.75,23290.40,23391.10,23170.65,301.46M,+0.61%
17-01-2025,23203.20,23277.10,23292.10,23100.35,272.95M,-0.47%
16-01-2025,23311.80,23377.25,23391.65,23272.05,299.42M,+0.42%
15-01-2025,23213.20,23250.45,23293.65,23146.45,228.04M,+0.16%
14-01-2025,23176.05,23165.90,23264.95,23134.15,311.24M,+0.39%
13-01-2025,23085.95,23195.40,23340.95,23047.25,316.48M,-1.47%
10-01-2025,23431.50,23551.90,23596.60,23344.35,261.02M,-0.40%
09-01-2025,23526.50,23674.75,23689.50,23503.05,269.24M,-0.69%
08-01-2025,23688.95,23746.65,23751.85,23496.15,266.38M,-0.08%
07-01-2025,23707.90,23679.90,23795.20,23637.80,262.34M,+0.39%
06-01-2025,23616.05,24045.80,24089.95,23551.90,278.06M,-1.62%
03-01-2025,24004.75,24196.40,24196.45,23976.00,312.28M,-0.76%
02-01-2025,24188.65,23783.00,24226.70,23751.55,283.20M,+1.88%
01-01-2025,23742.90,23637.65,23822.80,23562.80,154.92M,+0.41%
31-12-2024,23644.80,23560.60,23689.85,23460.45,193.63M,0.00%
30-12-2024,23644.90,23796.90,23915.35,23599.30,364.93M,-0.71%
27-12-2024,23813.40,23801.40,23938.85,23800.60,176.82M,+0.27%
26-12-2024,23750.20,23775.80,23854.50,23653.60,177.68M,+0.10%
24-12-2024,23727.65,23769.10,23867.65,23685.15,177.66M,-0.11%
23-12-2024,23753.45,23738.20,23869.55,23647.20,189.76M,+0.70%
20-12-2024,23587.50,23960.70,24065.80,23537.35,442.71M,-1.52%
19-12-2024,23951.70,23877.15,24004.90,23870.30,271.13M,-1.02%
18-12-2024,24198.85,24297.95,24394.45,24149.85,235.35M,-0.56%
17-12-2024,24336.00,24584.80,24624.10,24303.45,264.88M,-1.35%
16-12-2024,24668.25,24753.40,24781.25,24601.75,187.55M,-0.40%
13-12-2024,24768.30,24498.35,24792.30,24180.80,310.08M,+0.89%
12-12-2024,24548.70,24604.45,24675.25,24527.95,266.05M,-0.38%
11-12-2024,24641.80,24620.50,24691.75,24583.85,187.25M,+0.13%
10-12-2024,24610.05,24652.65,24677.80,24510.65,261.05M,-0.04%
09-12-2024,24619.00,24633.90,24705.00,24580.05,248.14M,-0.24%
06-12-2024,24677.80,24729.45,24751.05,24620.50,226.73M,-0.12%
05-12-2024,24708.40,24539.15,24857.75,24295.55,361.47M,+0.98%
04-12-2024,24467.45,24488.75,24573.20,24366.30,348.00M,+0.04%
03-12-2024,24457.15,24367.50,24481.35,24280.00,339.47M,+0.75%
02-12-2024,24276.05,24140.85,24301.70,24008.65,220.38M,+0.60%
29-11-2024,24131.10,23927.15,24188.45,23927.15,282.10M,+0.91%
28-11-2024,23914.15,24274.15,24345.75,23873.35,366.75M,-1.49%
27-11-2024,24274.90,24204.80,24354.55,24145.65,295.01M,+0.33%
26-11-2024,24194.50,24343.30,24343.30,24125.40,230.69M,-0.11%
25-11-2024,24221.90,24253.55,24351.55,24135.45,687.17M,+1.32%
22-11-2024,23907.25,23411.80,23956.10,23359.00,367.56M,+2.39%
21-11-2024,23349.90,23488.45,23507.30,23263.15,420.33M,-0.72%
19-11-2024,23518.50,23529.55,23780.65,23464.80,297.48M,+0.28%
18-11-2024,23453.80,23605.30,23606.80,23350.40,263.31M,-0.34%
14-11-2024,23532.70,23542.15,23675.90,23484.15,257.71M,-0.11%
13-11-2024,23559.05,23822.45,23873.60,23509.60,304.57M,-1.36%
12-11-2024,23883.45,24225.80,24242.00,23839.15,255.83M,-1.07%
11-11-2024,24141.30,24087.25,24336.80,24004.60,273.37M,-0.03%
08-11-2024,24148.20,24207.70,24276.15,24066.65,298.73M,-0.21%
07-11-2024,24199.35,24489.60,24503.35,24179.05,322.19M,-1.16%
06-11-2024,24484.05,24308.75,24537.60,24204.05,351.08M,+1.12%
05-11-2024,24213.30,23916.50,24229.05,23842.75,289.51M,+0.91%
04-11-2024,23995.35,24315.75,24316.75,23816.15,285.53M,-1.27%
01-11-2024,24304.35,24302.75,24368.25,24280.20,38.81M,+0.41%
31-10-2024,24205.35,24349.85,24372.45,24172.60,287.01M,-0.56%
30-10-2024,24340.85,24371.45,24498.20,24307.30,285.20M,-0.51%
29-10-2024,24466.85,24328.85,24484.50,24140.85,332.04M,+0.52%
28-10-2024,24339.15,24251.10,24492.60,24134.90,278.56M,+0.65%
25-10-2024,24180.80,24418.05,24440.25,24073.90,372.64M,-0.90%
24-10-2024,24399.40,24412.70,24480.65,24341.20,216.69M,-0.15%
23-10-2024,24435.50,24378.15,24604.25,24378.10,284.56M,-0.15%
22-10-2024,24472.10,24798.65,24882.00,24445.80,279.48M,-1.25%
21-10-2024,24781.10,24956.15,24978.30,24679.60,241.98M,-0.29%
18-10-2024,24854.05,24664.95,24886.20,24567.65,290.86M,+0.42%
17-10-2024,24749.85,25027.40,25029.50,24728.90,252.76M,-0.89%
16-10-2024,24971.30,25008.55,25093.40,24908.45,226.77M,-0.34%
15-10-2024,25057.35,25186.30,25212.05,25008.15,257.23M,-0.28%
14-10-2024,25127.95,25023.45,25159.75,25017.50,206.42M,+0.66%
11-10-2024,24964.25,24985.30,25028.65,24920.05,210.46M,-0.14%
10-10-2024,24998.45,25067.05,25134.05,24979.40,261.36M,+0.07%
09-10-2024,24981.95,25065.80,25234.05,24947.70,290.56M,-0.12%
08-10-2024,25013.15,24832.20,25044.00,24756.80,333.22M,+0.88%
07-10-2024,24795.75,25084.10,25143.00,24694.35,374.35M,-0.87%
04-10-2024,25014.60,25181.90,25485.05,24966.80,374.91M,-0.93%
03-10-2024,25250.10,25452.85,25639.45,25230.30,423.40M,-2.12%
01-10-2024,25796.90,25788.45,25907.60,25739.20,247.42M,-0.05%
30-09-2024,25810.85,26061.30,26134.70,25794.10,343.06M,-1.41%
27-09-2024,26178.95,26248.25,26277.35,26151.40,490.33M,-0.14%
26-09-2024,26216.05,26005.40,26250.90,25998.40,370.90M,+0.81%
25-09-2024,26004.15,25899.45,26032.80,25871.35,278.54M,+0.25%
24-09-2024,25940.40,25921.45,26011.55,25886.85,384.12M,+0.01%
23-09-2024,25939.05,25872.55,25956.00,25847.35,209.19M,+0.57%
20-09-2024,25790.95,25525.95,25849.25,25426.60,533.07M,+1.48%
19-09-2024,25415.80,25487.05,25611.95,25376.05,314.46M,+0.15%
18-09-2024,25377.55,25402.40,25482.20,25285.55,215.73M,-0.16%
17-09-2024,25418.55,25416.90,25441.65,25352.25,215.96M,+0.14%
16-09-2024,25383.75,25406.65,25445.70,25336.20,168.69M,+0.11%
13-09-2024,25356.50,25430.45,25430.50,25292.45,250.78M,-0.13%
12-09-2024,25388.90,25059.65,25433.35,24941.45,380.07M,+1.89%
11-09-2024,24918.45,25034.00,25113.70,24885.15,279.23M,-0.49%
10-09-2024,25041.10,24999.40,25130.50,24896.80,251.27M,+0.42%
09-09-2024,24936.40,24823.40,24957.50,24753.15,254.37M,+0.34%
06-09-2024,24852.15,25093.70,25168.75,24801.30,311.67M,-1.17%
05-09-2024,25145.10,25250.50,25275.45,25127.75,222.24M,-0.21%
04-09-2024,25198.70,25089.95,25216.00,25083.80,253.79M,-0.32%
03-09-2024,25279.85,25313.40,25321.70,25235.80,212.13M,0.00%
02-09-2024,25278.70,25333.60,25333.65,25235.50,222.82M,+0.17%
30-08-2024,25235.90,25249.70,25268.35,25199.40,638.17M,+0.33%
29-08-2024,25151.95,25035.30,25192.90,24998.50,353.99M,+0.40%
28-08-2024,25052.35,25030.80,25129.60,24964.65,220.42M,+0.14%
27-08-2024,25017.75,25024.80,25073.10,24973.65,223.35M,+0.03%
26-08-2024,25010.60,24906.10,25043.80,24874.70,210.27M,+0.76%
23-08-2024,24823.15,24845.40,24858.40,24771.65,206.80M,+0.05%
22-08-2024,24811.50,24863.40,24867.35,24784.45,220.35M,+0.17%
21-08-2024,24770.20,24680.55,24787.95,24654.50,257.11M,+0.29%
20-08-2024,24698.85,24648.90,24734.30,24607.20,238.32M,+0.51%
19-08-2024,24572.65,24636.35,24638.80,24522.95,243.65M,+0.13%
16-08-2024,24541.15,24334.85,24563.90,24204.50,271.61M,+1.65%
14-08-2024,24143.75,24184.40,24196.50,24099.70,303.25M,+0.02%
13-08-2024,24139.00,24342.35,24359.95,24116.50,239.73M,-0.85%
12-08-2024,24347.00,24320.05,24472.80,24212.10,279.93M,-0.08%
09-08-2024,24367.50,24386.85,24419.75,24311.20,215.13M,+1.04%
08-08-2024,24117.00,24248.55,24340.50,24079.70,311.88M,-0.74%
07-08-2024,24297.50,24289.40,24337.70,24184.90,317.56M,+1.27%
06-08-2024,23992.55,24189.85,24382.60,23960.40,312.34M,-0.26%
05-08-2024,24055.60,24302.85,24350.05,23893.70,486.99M,-2.68%
02-08-2024,24717.70,24789.00,24851.90,24686.85,345.03M,-1.17%
01-08-2024,25010.90,25030.95,25078.30,24956.40,431.31M,+0.24%
31-07-2024,24951.15,24886.70,24984.60,24856.50,333.65M,+0.38%
30-07-2024,24857.30,24839.40,24971.75,24798.65,384.99M,+0.09%
29-07-2024,24836.10,24943.30,24999.75,24774.60,354.97M,+0.01%
26-07-2024,24834.85,24423.35,24861.15,24410.90,383.83M,+1.76%
25-07-2024,24406.10,24230.95,24426.15,24210.80,391.82M,-0.03%
24-07-2024,24413.50,24444.95,24504.25,24307.25,366.62M,-0.27%
23-07-2024,24479.05,24568.90,24582.55,24074.20,436.41M,-0.12%
22-07-2024,24509.25,24445.75,24595.20,24362.30,324.19M,-0.09%
19-07-2024,24530.90,24853.80,24854.80,24508.15,343.77M,-1.09%
18-07-2024,24800.85,24543.80,24837.75,24504.45,350.92M,+0.76%
16-07-2024,24613.00,24615.90,24661.25,24587.65,283.21M,+0.11%
15-07-2024,24586.70,24587.60,24635.05,24522.75,305.40M,+0.35%
12-07-2024,24502.15,24387.95,24592.20,24331.15,325.82M,+0.77%
11-07-2024,24315.95,24396.55,24402.65,24193.75,306.40M,-0.03%
10-07-2024,24324.45,24459.85,24461.05,24141.80,292.26M,-0.45%
09-07-2024,24433.20,24351.00,24443.60,24331.90,250.54M,+0.46%
08-07-2024,24320.55,24329.45,24344.60,24240.55,266.30M,-0.01%
05-07-2024,24323.85,24213.35,24363.00,24168.85,298.38M,+0.09%
04-07-2024,24302.15,24369.95,24401.00,24281.00,251.19M,+0.06%
03-07-2024,24286.50,24291.75,24309.15,24207.10,289.20M,+0.67%
02-07-2024,24123.85,24228.75,24236.35,24056.40,309.63M,-0.07%
01-07-2024,24141.95,23992.95,24164.00,23992.70,242.47M,+0.55%
28-06-2024,24010.60,24085.90,24174.00,23985.80,354.78M,-0.14%
27-06-2024,24044.50,23881.55,24087.45,23805.40,515.23M,+0.74%
26-06-2024,23868.80,23723.10,23889.90,23670.45,287.82M,+0.62%
25-06-2024,23721.30,23577.10,23754.15,23562.05,298.11M,+0.78%
24-06-2024,23537.85,23382.30,23558.10,23350.00,239.36M,+0.16%
21-06-2024,23501.10,23661.15,23667.10,23398.20,609.88M,-0.28%
20-06-2024,23567.00,23586.15,23624.00,23442.60,280.34M,+0.22%
19-06-2024,23516.00,23629.85,23664.00,23412.90,328.81M,-0.18%
18-06-2024,23557.90,23570.80,23579.05,23499.70,272.21M,+0.39%
14-06-2024,23465.60,23464.95,23490.40,23334.25,223.09M,+0.29%
13-06-2024,23398.90,23480.95,23481.05,23353.90,268.28M,+0.33%
12-06-2024,23322.95,23344.45,23441.95,23295.95,295.63M,+0.25%
11-06-2024,23264.85,23283.75,23389.45,23206.65,305.19M,+0.02%
10-06-2024,23259.20,23319.15,23411.90,23227.15,304.39M,-0.13%
07-06-2024,23290.15,22821.85,23320.20,22789.05,473.55M,+2.05%
06-06-2024,22821.40,22798.60,22910.15,22642.60,480.41M,+0.89%
05-06-2024,22620.35,22128.35,22670.40,21791.95,638.49M,+3.36%
04-06-2024,21884.50,23179.50,23179.50,21281.45,1.01B,-5.93%
03-06-2024,23263.90,23337.90,23338.70,23062.30,569.43M,+3.25%
31-05-2024,22530.70,22568.10,22653.75,22465.10,572.12M,+0.19%
30-05-2024,22488.65,22617.45,22705.75,22417.00,373.37M,-0.95%
29-05-2024,22704.70,22762.75,22825.50,22685.45,269.93M,-0.80%
28-05-2024,22888.15,22977.15,22998.55,22858.50,217.89M,-0.19%
27-05-2024,22932.45,23038.95,23110.80,22871.20,260.01M,-0.11%
24-05-2024,22957.10,22930.75,23026.40,22908.00,261.93M,-0.05%
23-05-2024,22967.65,22614.10,22993.60,22577.45,369.77M,+1.64%
22-05-2024,22597.80,22576.60,22629.50,22483.15,290.35M,+0.31%
21-05-2024,22529.05,22404.55,22591.10,22404.55,347.59M,+0.12%
18-05-2024,22502.00,22512.85,22520.25,22470.05,19.06M,+0.16%
17-05-2024,22466.10,22415.25,22502.15,22345.65,242.65M,+0.28%
16-05-2024,22403.85,22319.20,22432.25,22054.55,368.95M,+0.92%
15-05-2024,22200.55,22255.60,22297.55,22151.75,231.94M,-0.08%
14-05-2024,22217.85,22112.90,22270.05,22081.25,230.24M,+0.51%
13-05-2024,22104.05,22027.95,22131.65,21821.05,278.19M,+0.22%
10-05-2024,22055.20,21990.95,22131.30,21950.30,265.80M,+0.44%
09-05-2024,21957.50,22224.80,22307.75,21932.40,331.33M,-1.55%
08-05-2024,22302.50,22231.20,22368.65,22185.20,277.44M,0.00%
07-05-2024,22302.50,22489.75,22499.05,22232.05,297.82M,-0.62%
06-05-2024,22442.70,22561.60,22588.80,22409.45,320.26M,-0.15%
03-05-2024,22475.85,22766.35,22794.70,22348.05,438.06M,-0.76%
02-05-2024,22648.20,22567.85,22710.50,22567.85,445.91M,+0.19%
30-04-2024,22604.85,22679.65,22783.35,22568.40,361.86M,-0.17%
29-04-2024,22643.40,22475.55,22655.80,22441.90,291.96M,+1.00%
26-04-2024,22419.95,22620.40,22620.40,22385.55,329.89M,-0.67%
25-04-2024,22570.35,22316.90,22625.95,22305.25,475.04M,+0.75%
24-04-2024,22402.40,22421.55,22476.45,22384.00,235.90M,+0.15%
23-04-2024,22368.00,22447.05,22447.55,22349.45,231.52M,+0.14%
22-04-2024,22336.40,22336.90,22375.65,22198.15,279.26M,+0.86%
19-04-2024,22147.00,21861.50,22179.55,21777.65,362.53M,+0.69%
18-04-2024,21995.85,22212.35,22326.50,21961.70,456.91M,-0.69%
16-04-2024,22147.90,22125.30,22213.75,22079.45,317.27M,-0.56%
15-04-2024,22272.50,22339.05,22427.45,22259.55,355.47M,-1.10%
12-04-2024,22519.40,22677.40,22726.45,22503.75,357.19M,-1.03%
10-04-2024,22753.80,22720.25,22775.70,22673.70,276.85M,+0.49%
09-04-2024,22642.75,22765.10,22768.40,22612.25,232.36M,-0.10%
08-04-2024,22666.30,22578.35,22697.30,22550.35,227.63M,+0.68%
05-04-2024,22513.70,22486.40,22537.60,22427.60,242.24M,0.00%
04-04-2024,22514.65,22592.10,22619.00,22303.80,400.99M,+0.36%
03-04-2024,22434.65,22385.70,22521.10,22346.50,309.65M,-0.08%
02-04-2024,22453.30,22458.80,22497.60,22388.15,289.52M,-0.04%
01-04-2024,22462.00,22455.00,22529.95,22427.75,243.64M,+0.61%
28-03-2024,22326.90,22163.60,22516.00,22163.60,410.53M,+0.92%
27-03-2024,22123.65,22053.95,22193.60,22052.85,409.14M,+0.54%
26-03-2024,22004.70,21947.90,22073.20,21947.55,328.40M,-0.42%
22-03-2024,22096.75,21932.20,22180.70,21883.30,388.66M,+0.39%
21-03-2024,22011.95,21989.90,22080.95,21941.30,353.17M,+0.79%
20-03-2024,21839.10,21843.90,21930.90,21710.20,312.41M,+0.10%
19-03-2024,21817.45,21946.45,21978.30,21793.10,344.16M,-1.08%
18-03-2024,22055.70,21990.10,22123.70,21916.55,356.32M,+0.15%
15-03-2024,22023.35,22064.85,22120.90,21931.70,661.46M,-0.56%
14-03-2024,22146.65,21982.55,22204.60,21917.50,426.74M,+0.68%
13-03-2024,21997.70,22432.20,22446.75,21905.65,493.34M,-1.51%
12-03-2024,22335.70,22334.45,22452.55,22256.00,299.20M,+0.01%
11-03-2024,22332.65,22517.50,22526.60,22307.25,277.90M,-0.72%
07-03-2024,22493.55,22505.30,22525.65,22430.00,379.87M,+0.09%
06-03-2024,22474.05,22327.50,22497.20,22224.35,312.26M,+0.53%
05-03-2024,22356.30,22371.25,22416.90,22269.15,296.15M,-0.22%
04-03-2024,22405.60,22403.50,22440.90,22358.30,298.79M,+0.12%
02-03-2024,22378.40,22406.95,22419.55,22367.05,35.76M,+0.18%
01-03-2024,22338.75,22048.30,22353.30,22047.75,351.50M,+1.62%
29-02-2024,21982.80,21935.20,22060.55,21860.65,360.17M,+0.14%
28-02-2024,21951.15,22214.10,22229.15,21915.85,202.95M,-1.11%
27-02-2024,22198.35,22090.20,22218.25,22085.65,252.20M,+0.34%
26-02-2024,22122.05,22169.20,22202.15,22075.15,207.78M,-0.41%
23-02-2024,22212.70,22290.00,22297.50,22186.10,225.98M,-0.02%
22-02-2024,22217.45,22081.55,22252.50,21875.25,343.50M,+0.74%
21-02-2024,22055.05,22248.85,22249.40,21997.95,364.55M,-0.64%
20-02-2024,22196.95,22099.20,22215.60,22045.85,295.71M,+0.34%
19-02-2024,22122.25,22103.45,22186.65,22021.05,,+0.37%
16-02-2024,22040.70,22020.30,22068.65,21968.95,343.89M,+0.59%
15-02-2024,21910.75,21906.55,21953.85,21794.80,345.39M,+0.32%
14-02-2024,21840.05,21578.15,21870.85,21530.20,359.12M,+0.45%
13-02-2024,21743.25,21664.30,21766.80,21543.35,365.79M,+0.59%
12-02-2024,21616.05,21800.80,21831.70,21574.75,287.44M,-0.76%
09-02-2024,21782.50,21727.00,21804.45,21629.90,349.22M,+0.30%
08-02-2024,21717.95,22009.65,22011.05,21665.30,491.07M,-0.97%
07-02-2024,21930.50,22045.05,22053.30,21860.15,346.26M,+0.01%
06-02-2024,21929.40,21825.20,21951.40,21737.55,370.97M,+0.72%
05-02-2024,21771.70,21921.05,21964.30,21726.95,440.85M,-0.38%
02-02-2024,21853.80,21812.75,22126.80,21805.55,442.79M,+0.72%
01-02-2024,21697.45,21780.65,21832.95,21658.75,332.54M,-0.13%
31-01-2024,21725.70,21487.25,21741.35,21448.85,410.58M,+0.95%
30-01-2024,21522.10,21775.75,21813.05,21501.80,375.14M,-0.99%
29-01-2024,21737.60,21433.10,21763.25,21429.60,376.70M,+1.80%
25-01-2024,21352.60,21454.60,21459.00,21247.05,418.14M,-0.47%
24-01-2024,21453.95,21185.25,21482.35,21137.20,407.46M,+1.01%
23-01-2024,21238.80,21716.70,21750.25,21192.60,449.72M,-1.54%
20-01-2024,21571.80,21706.15,21720.30,21541.80,,-0.23%
19-01-2024,21622.40,21615.20,21670.60,21575.00,343.06M,+0.75%
18-01-2024,21462.25,21414.20,21539.40,21285.55,387.34M,-0.51%
17-01-2024,21571.95,21647.25,21851.50,21550.45,456.00M,-2.09%
16-01-2024,22032.30,22080.50,22124.15,21969.80,292.43M,-0.29%
15-01-2024,22097.45,22053.15,22115.55,21963.55,345.54M,+0.93%
12-01-2024,21894.55,21773.55,21928.25,21715.15,294.68M,+1.14%
11-01-2024,21647.20,21688.00,21726.50,21593.75,212.45M,+0.13%
10-01-2024,21618.70,21529.30,21641.85,21448.65,216.99M,+0.34%
09-01-2024,21544.85,21653.60,21724.45,21517.85,228.57M,+0.15%
08-01-2024,21513.00,21747.60,21763.95,21492.90,231.45M,-0.91%
05-01-2024,21710.80,21705.75,21749.60,21629.20,309.30M,+0.24%
04-01-2024,21658.60,21605.80,21685.65,21564.55,339.17M,+0.66%
03-01-2024,21517.35,21661.10,21677.00,21500.35,311.93M,-0.69%
02-01-2024,21665.80,21751.35,21755.60,21555.65,263.71M,-0.35%
01-01-2024,21741.90,21727.75,21834.35,21680.85,154.00M,+0.05%
29-12-2023,21731.40,21737.65,21770.30,21676.90,270.92M,-0.22%
28-12-2023,21778.70,21715.00,21801.45,21678.00,393.08M,+0.57%
27-12-2023,21654.75,21497.65,21675.75,21495.80,256.54M,+1.00%
26-12-2023,21441.35,21365.20,21477.15,21329.45,219.47M,+0.43%
22-12-2023,21349.40,21295.85,21390.50,21232.45,284.71M,+0.44%
21-12-2023,21255.05,21033.95,21288.35,20976.80,277.55M,+0.50%
20-12-2023,21150.15,21543.50,21593.00,21087.35,363.89M,-1.41%
19-12-2023,21453.10,21477.65,21505.05,21337.75,249.75M,+0.16%
18-12-2023,21418.65,21434.80,21482.80,21365.35,249.67M,-0.18%
15-12-2023,21456.65,21287.45,21492.30,21235.30,508.76M,+1.29%
14-12-2023,21182.70,21110.40,21210.90,21074.45,334.41M,+1.23%
13-12-2023,20926.35,20929.75,20950.00,20769.50,260.27M,+0.10%
12-12-2023,20906.40,21018.55,21037.90,20867.15,244.87M,-0.43%
11-12-2023,20997.10,20965.30,21026.10,20923.70,212.92M,+0.13%
08-12-2023,20969.40,20934.10,21006.10,20862.70,292.44M,+0.33%
07-12-2023,20901.15,20932.40,20941.25,20850.80,274.99M,-0.17%
06-12-2023,20937.70,20950.75,20961.95,20852.15,359.21M,+0.40%
05-12-2023,20855.10,20808.90,20864.05,20711.15,421.01M,+0.81%
04-12-2023,20686.80,20601.95,20702.65,20507.75,381.11M,+2.07%
01-12-2023,20267.90,20194.10,20291.55,20183.70,265.81M,+0.67%
30-11-2023,20133.15,20108.50,20158.70,20015.85,486.59M,+0.18%
29-11-2023,20096.60,19976.55,20104.65,19956.30,236.24M,+1.04%
28-11-2023,19889.70,19844.65,19916.85,19800.00,229.60M,+0.48%
24-11-2023,19794.70,19809.60,19832.85,19768.85,145.90M,-0.04%
23-11-2023,19802.00,19828.45,19875.15,19786.75,170.02M,-0.05%
22-11-2023,19811.85,19784.00,19825.55,19703.85,184.50M,+0.14%
21-11-2023,19783.40,19770.90,19829.10,19754.05,194.97M,+0.45%
20-11-2023,19694.00,19731.15,19756.45,19670.50,173.78M,-0.19%
17-11-2023,19731.80,19674.75,19806.00,19667.45,236.83M,-0.17%
16-11-2023,19765.20,19674.70,19875.25,19627.00,282.69M,+0.46%
15-11-2023,19675.45,19651.40,19693.20,19579.65,291.46M,+1.19%
13-11-2023,19443.55,19486.75,19494.40,19414.75,189.28M,-0.42%
12-11-2023,19525.55,19547.25,19547.25,19510.25,37.31M,+0.52%
10-11-2023,19425.35,19351.85,19451.30,19329.45,152.22M,+0.15%
09-11-2023,19395.30,19457.40,19463.90,19378.35,208.42M,-0.25%
08-11-2023,19443.50,19449.60,19464.40,19401.50,194.97M,+0.19%
07-11-2023,19406.70,19404.05,19423.50,19329.10,198.66M,-0.03%
